"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"FOODS_3_371_TX_3_validation","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","1","1","5","5","2","2","1","1","1"
"FOODS_3_372_TX_3_validation","10","2","9","9","1","1","1","9","1","11","9","10","9","12","10","11","10","9","2","11","12","11","11","9","13","10","11","15"
"FOODS_3_373_TX_3_validation","2","1","1","1","1","2","1","2","2","1","1","1","2","1","2","1","1","2","1","1","1","1","1","1","2","3","2","1"
"FOODS_3_374_TX_3_validation","1","1","1","1","1","2","3","1","4","5","3","4","1","1","2","3","1","2","1","1","1","1","1","1","2","1","1","2"
"FOODS_3_375_TX_3_validation","3","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","2","1","1","1"
"FOODS_3_376_TX_3_validation","17","21","17","12","21","46","25","32","16","9","16","21","25","21","18","13","47","6","8","6","12","47","3","66","57","8","66","10"
"FOODS_3_377_TX_3_validation","32","32","20","36","18","48","48","42","21","27","31","50","30","55","37","28","20","34","39","31","53","20","28","26","31","17","32","39"
"FOODS_3_378_TX_3_validation","1","2","2","2","1","1","4","3","2","2","1","3","1","2","1","3","1","1","3","2","2","2","1","1","2","1","2","1"
"FOODS_3_379_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_380_TX_3_validation","1","1","1","1","1","1","2","1","1","1","4","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2"
"FOODS_3_381_TX_3_validation","5","1","2","2","4","2","7","5","2","5","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_382_TX_3_validation","1","1","1","1","1","1","4","1","1","1","1","1","1","4","2","2","1","4","2","1","1","1","1","1","5","1","4","1"
"FOODS_3_383_TX_3_validation","13","2","16","16","2","19","1","2","1","13","2","21","1","2","13","2","13","1","13","13","2","1","1","2","1","16","16","1"
"FOODS_3_384_TX_3_validation","1","1","1","1","1","1","1","2","2","1","1","1","1","3","2","1","1","1","1","1","1","2","3","2","1","1","1","1"
"FOODS_3_385_TX_3_validation","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","1","6","1","1","1","1","3","2","1"
"FOODS_3_386_TX_3_validation","1","1","1","1","1","1","1","2","3","2","2","2","1","2","2","2","3","1","2","1","1","2","1","1","1","1","1","1"
"FOODS_3_387_TX_3_validation","1","4","2","2","5","4","4","2","2","4","1","4","4","1","1","2","5","2","1","2","1","2","5","1","1","1","4","1"
"FOODS_3_388_TX_3_validation","1","1","2","2","1","2","2","4","1","1","2","3","4","1","1","4","1","1","3","1","2","1","2","1","2","1","2","1"
"FOODS_3_389_TX_3_validation","5","28","29","27","10","18","32","11","32","31","30","9","8","7","30","28","3","30","4","31","20","30","31","30","31","30","5","11"
"FOODS_3_390_TX_3_validation","2","1","1","1","1","1","1","1","2","5","2","2","2","1","3","1","4","1","3","4","3","1","2","3","3","2","1","1"
"FOODS_3_391_TX_3_validation","1","2","1","1","1","3","1","2","2","1","3","1","2","1","3","2","4","1","1","3","1","1","1","2","3","1","1","2"
"FOODS_3_392_TX_3_validation","1","2","2","1","1","3","1","1","6","1","2","3","1","3","2","2","3","2","2","1","1","1","2","1","1","2","3","2"
"FOODS_3_393_TX_3_validation","13","16","10","12","12","14","12","12","12","14","3","10","2","16","13","12","14","14","15","10","10","14","1","12","13","2","12","1"
"FOODS_3_394_TX_3_validation","1","3","1","1","3","1","2","1","1","2","2","1","3","1","2","1","1","2","1","1","2","1","1","1","2","1","2","1"
"FOODS_3_395_TX_3_validation","1","1","1","1","1","1","6","6","2","2","1","1","2","2","1","1","1","1","6","1","1","2","1","2","1","1","1","1"
"FOODS_3_396_TX_3_validation","1","1","1","2","1","1","1","2","4","1","1","1","1","2","1","1","2","1","1","1","1","2","1","2","1","1","1","1"
"FOODS_3_397_TX_3_validation","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","3","1","1"
"FOODS_3_398_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1"
"FOODS_3_399_TX_3_validation","13","14","16","12","14","14","14","16","15","3","15","16","14","17","15","8","16","16","17","15","17","4","18","16","12","15","16","3"
"FOODS_3_400_TX_3_validation","1","1","1","4","1","1","1","1","1","1","1","2","4","2","1","4","2","1","2","1","5","2","1","2","1","1","1","1"
"FOODS_3_401_TX_3_validation","1","2","3","1","2","1","1","2","2","1","1","1","2","1","4","1","2","1","1","2","2","2","2","1","1","4","1","1"
"FOODS_3_402_TX_3_validation","1","1","1","1","1","2","1","1","2","2","1","1","1","1","2","1","1","2","2","1","1","1","1","3","1","1","1","1"
"FOODS_3_403_TX_3_validation","1","1","1","1","1","1","1","10","2","2","13","9","2","9","2","11","7","9","10","9","10","10","2","7","10","1","2","10"
"FOODS_3_404_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_405_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_406_TX_3_validation","39","39","24","33","13","2","24","39","35","24","35","2","29","13","5","33","29","33","29","13","33","13","3","29","24","2","37","39"
"FOODS_3_407_TX_3_validation","2","7","2","1","1","1","1","2","2","6","2","2","9","6","2","2","6","2","6","2","1","1","6","7","1","2","1","1"
"FOODS_3_408_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1"
"FOODS_3_409_TX_3_validation","1","2","1","1","4","1","1","2","1","1","1","2","1","1","3","2","2","2","1","2","1","2","2","1","2","1","1","3"
"FOODS_3_410_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_411_TX_3_validation","5","2","1","2","1","1","2","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","4"
"FOODS_3_412_TX_3_validation","1","1","32","13","13","5","32","40","45","25","4","32","13","1","40","8","3","45","42","32","45","7","21","40","1","1","13","2"
"FOODS_3_413_TX_3_validation","1","1","13","1","14","11","2","17","13","2","18","14","11","13","2","16","13","13","11","13","2","15","13","11","16","11","2","11"
"FOODS_3_414_TX_3_validation","2","1","1","1","1","1","1","1","2","1","1","2","2","1","1","2","2","4","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_415_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","5","6"
"FOODS_3_416_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_417_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","1","2","2","1","1","1","1","2","2","1","1","1","2"
"FOODS_3_418_TX_3_validation","2","2","1","1","1","2","5","1","1","2","2","2","4","1","1","2","1","2","5","4","1","1","6","1","4","1","1","5"
"FOODS_3_419_TX_3_validation","1","3","5","3","1","1","1","1","1","2","1","1","4","4","1","3","4","7","5","3","2","2","2","1","1","1","1","1"
"FOODS_3_420_TX_3_validation","1","1","1","6","1","1","1","1","1","2","2","1","1","2","1","1","2","1","3","1","2","1","1","2","1","1","2","1"
"FOODS_3_421_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_422_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_423_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_424_TX_3_validation","1","2","1","3","1","2","2","1","1","2","3","6","1","1","2","2","2","2","1","3","1","1","2","1","2","1","1","1"
"FOODS_3_425_TX_3_validation","2","1","4","1","2","4","2","2","1","1","2","1","1","1","4","1","1","1","4","4","2","1","2","1","4","1","1","1"
"FOODS_3_426_TX_3_validation","2","1","2","1","1","2","1","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_427_TX_3_validation","1","1","2","1","2","3","1","2","2","1","1","2","1","1","2","1","2","1","1","2","3","2","2","1","2","1","1","1"
"FOODS_3_428_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","2","1","2","1","2","1","1","1","1"
"FOODS_3_429_TX_3_validation","1","2","2","1","1","4","1","2","2","2","4","1","1","2","2","1","1","2","4","1","2","2","1","2","1","2","1","2"
"FOODS_3_430_TX_3_validation","1","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_431_TX_3_validation","2","1","1","5","1","1","1","8","1","1","1","6","1","1","7","5","1","1","1","2","1","2","1","1","1","1","1","2"
"FOODS_3_432_TX_3_validation","36","2","1","2","36","13","32","36","24","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_433_TX_3_validation","1","4","1","1","1","4","1","1","1","1","5","1","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","1"
"FOODS_3_434_TX_3_validation","2","1","2","2","1","1","2","4","1","1","2","4","4","2","2","5","3","5","5","1","3","5","3","3","2","2","2","4"
"FOODS_3_435_TX_3_validation","1","2","2","11","1","1","19","2","2","1","1","2","2","2","2","2","18","1","2","18","1","2","1","11","1","11","1","11"
"FOODS_3_436_TX_3_validation","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_437_TX_3_validation","6","6","2","8","2","7","6","1","8","9","8","2","1","7","2","6","2","1","7","2","2","2","6","6","7","2","2","7"
"FOODS_3_438_TX_3_validation","1","2","2","2","1","1","4","5","5","1","1","2","4","4","1","5","4","2","2","4","1","3","3","2","2","2","1","2"
"FOODS_3_439_TX_3_validation","4","1","2","5","3","1","5","3","1","1","1","4","5","3","1","2","1","4","3","2","2","8","1","5","2","2","3","4"
"FOODS_3_440_TX_3_validation","1","1","3","1","1","1","1","2","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2"
"FOODS_3_441_TX_3_validation","15","4","35","34","35","11","15","26","8","8","6","8","31","9","9","9","5","17","35","11","31","18","17","32","5","4","12","4"
"FOODS_3_442_TX_3_validation","1","2","1","1","1","1","1","1","1","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1"
"FOODS_3_443_TX_3_validation","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","3","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_444_TX_3_validation","19","23","16","16","16","38","33","31","21","11","23","33","9","28","22","42","28","26","32","17","27","21","17","9","20","21","12","19"
"FOODS_3_445_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_446_TX_3_validation","19","2","13","13","13","17","17","17","13","13","1","18","16","13","13","2","18","20","16","1","2","17","16","2","18","2","1","1"
"FOODS_3_447_TX_3_validation","3","1","1","1","1","3","2","2","1","1","2","1","1","1","1","1","1","1","2","2","1","1","1","4","2","1","1","2"
"FOODS_3_448_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","8","1","10","1","1","6","1","10","2","1","5"
"FOODS_3_449_TX_3_validation","16","13","11","11","11","15","14","15","11","2","2","16","14","14","14","15","14","14","1","11","16","11","16","14","1","11","11","2"
"FOODS_3_450_TX_3_validation","1","1","2","1","1","1","2","1","2","2","1","1","1","1","1","4","1","1","4","1","3","1","2","1","4","1","1","1"
"FOODS_3_451_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_452_TX_3_validation","1","1","1","1","2","1","1","3","2","1","2","2","1","1","3","1","1","1","1","1","3","1","1","1","2","1","1","1"
"FOODS_3_453_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","1","2","1","2","1"
"FOODS_3_454_TX_3_validation","1","1","1","1","1","34","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_455_TX_3_validation","23","49","7","49","11","18","22","15","4","9","48","1","1","38","14","43","8","5","46","46","4","11","5","42","48","48","5","7"
"FOODS_3_456_TX_3_validation","1","1","2","2","3","1","1","3","2","1","1","4","1","1","1","2","1","2","1","2","1","3","1","2","1","2","1","1"
"FOODS_3_457_TX_3_validation","2","1","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_458_TX_3_validation","5","36","33","36","33","34","6","37","4","35","37","3","37","6","24","24","13","1","33","36","37","3","34","34","35","35","3","5"
"FOODS_3_459_TX_3_validation","2","2","1","2","2","1","2","22","15","12","1","18","12","2","15","24","1","15","12","12","21","15","15","19","2","12","18","18"
"FOODS_3_460_TX_3_validation","1","1","2","2","1","1","2","1","1","1","8","1","2","2","2","2","2","6","8","2","2","1","2","2","8","1","2","1"
"FOODS_3_461_TX_3_validation","16","1","14","15","2","14","16","3","19","16","14","14","15","4","16","3","15","17","15","16","17","2","6","16","17","2","15","18"
"FOODS_3_462_TX_3_validation","27","23","12","53","52","17","24","18","12","5","9","24","18","13","20","8","8","9","5","10","9","50","44","36","52","4","4","12"
"FOODS_3_463_TX_3_validation","15","12","2","2","2","1","1","12","2","1","1","1","1","2","2","2","2","2","12","1","2","1","1","2","17","1","2","16"
"FOODS_3_464_TX_3_validation","5","2","1","1","2","4","2","1","1","1","1","1","5","2","1","2","1","1","4","6","1","2","2","2","2","1","4","1"
"FOODS_3_465_TX_3_validation","2","1","1","2","12","1","1","1","1","1","2","1","1","1","1","1","1","1","1","2","1","1","1","5","1","1","1","1"
"FOODS_3_466_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_467_TX_3_validation","1","1","1","1","2","1","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","1","3","2","1","4","1","3"
"FOODS_3_468_TX_3_validation","1","1","1","12","15","13","1","12","2","12","2","2","1","1","1","1","1","1","14","2","12","14","2","14","1","1","1","13"
"FOODS_3_469_TX_3_validation","12","8","2","7","2","10","8","12","7","9","7","6","6","7","1","2","6","7","8","1","10","7","8","8","9","8","9","10"
"FOODS_3_470_TX_3_validation","8","2","1","1","1","1","8","1","8","1","1","9","8","11","2","1","2","1","2","1","1","2","1","1","2","1","1","1"
"FOODS_3_471_TX_3_validation","2","1","1","2","1","1","3","2","2","1","2","1","1","3","3","1","3","1","2","2","2","1","1","1","1","1","1","1"
"FOODS_3_472_TX_3_validation","1","2","1","1","1","3","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_473_TX_3_validation","8","12","19","19","5","15","16","10","19","12","19","15","14","18","18","18","13","14","16","18","3","19","18","17","16","14","15","18"
"FOODS_3_474_TX_3_validation","2","13","1","2","24","1","43","8","42","7","6","3","9","9","18","41","8","9","43","6","3","10","9","42","42","33","41","43"
"FOODS_3_475_TX_3_validation","2","2","2","1","2","12","2","1","1","13","1","19","12","15","2","2","16","2","12","15","17","2","1","1","12","1","2","1"
"FOODS_3_476_TX_3_validation","1","13","13","1","1","1","1","1","1","1","1","1","1","13","18","21","17","19","2","1","1","1","1","1","1","1","1","13"
"FOODS_3_477_TX_3_validation","20","13","17","21","19","19","18","13","16","18","17","19","13","3","17","13","17","20","17","16","19","13","16","17","18","13","17","19"
"FOODS_3_478_TX_3_validation","1","2","1","6","2","2","7","1","7","2","2","2","1","1","2","1","1","7","6","1","1","2","1","2","2","1","1","1"
"FOODS_3_479_TX_3_validation","1","1","1","4","1","1","3","5","6","3","2","2","1","2","4","3","1","1","1","1","1","1","1","3","2","1","1","1"
"FOODS_3_480_TX_3_validation","1","1","2","2","1","1","1","3","1","3","4","5","2","1","3","2","1","1","3","2","1","2","1","2","2","1","2","1"
"FOODS_3_481_TX_3_validation","1","5","1","1","2","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","2","3"
"FOODS_3_482_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_483_TX_3_validation","1","4","1","1","7","6","3","4","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_484_TX_3_validation","2","2","1","1","1","1","2","2","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1","1","1","3","1","2"
"FOODS_3_485_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_486_TX_3_validation","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","3","1","1","2","1","1","2","2","2","2","1","1","1"
"FOODS_3_487_TX_3_validation","12","12","10","13","1","11","4","12","4","14","11","14","11","16","15","9","10","2","12","11","15","14","12","10","15","14","12","12"
"FOODS_3_488_TX_3_validation","3","1","3","3","2","1","1","1","4","7","1","2","3","1","1","4","3","1","1","3","2","2","3","2","2","2","4","1"
"FOODS_3_489_TX_3_validation","6","1","7","7","2","7","2","1","1","8","1","1","1","1","9","10","6","1","6","8","7","7","10","2","2","1","8","2"
"FOODS_3_490_TX_3_validation","1","1","1","1","1","1","1","2","1","1","2","1","3","3","1","1","1","2","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_491_TX_3_validation","31","4","1","38","38","34","39","5","3","37","39","34","34","38","4","37","38","37","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_492_TX_3_validation","1","2","1","1","1","2","3","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","2"
"FOODS_3_493_TX_3_validation","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1"
"FOODS_3_494_TX_3_validation","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","4","1","1","1"
"FOODS_3_495_TX_3_validation","1","7","7","1","6","1","1","1","2","2","11","6","2","2","2","8","1","2","7","1","6","6","1","8","1","2","2","6"
"FOODS_3_496_TX_3_validation","5","5","5","1","2","5","2","2","1","2","2","1","1","2","2","2","6","6","5","5","2","5","2","1","2","5","6","2"
"FOODS_3_497_TX_3_validation","1","1","4","5","1","1","6","2","2","1","1","2","1","1","1","5","2","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_498_TX_3_validation","2","13","1","1","40","23","1","1","13","2","40","1","40","37","13","19","23","1","42","13","1","13","8","2","13","13","4","1"
"FOODS_3_499_TX_3_validation","36","34","37","37","36","33","3","37","6","8","5","10","32","37","36","8","14","7","38","33","6","27","21","16","34","11","32","4"
"FOODS_3_500_TX_3_validation","1","1","7","1","1","1","1","1","1","1","2","5","1","6","2","3","2","2","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_501_TX_3_validation","3","4","41","41","4","2","4","43","38","38","5","42","4","33","2","8","38","38","33","13","43","41","16","33","41","38","5","2"
"FOODS_3_502_TX_3_validation","5","2","3","2","5","3","1","2","1","2","1","3","3","3","3","4","4","1","3","3","3","3","5","3","2","1","1","2"
"FOODS_3_503_TX_3_validation","23","21","17","17","19","18","12","21","20","2","20","18","12","18","18","17","2","17","12","1","19","21","20","12","2","12","2","17"
"FOODS_3_504_TX_3_validation","1","1","1","6","1","1","2","7","2","5","5","1","2","2","1","1","6","1","5","1","1","1","1","5","1","1","1","1"
"FOODS_3_505_TX_3_validation","5","2","5","9","7","6","5","5","5","6","1","2","8","5","5","7","2","3","2","6","2","8","6","5","1","2","5","7"
"FOODS_3_506_TX_3_validation","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1"
"FOODS_3_507_TX_3_validation","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","1","1","1","2","2","1","1","1","1","1"
"FOODS_3_508_TX_3_validation","11","2","2","1","2","11","2","2","11","2","11","2","12","14","1","2","11","11","2","12","11","2","1","1","2","2","2","2"
"FOODS_3_509_TX_3_validation","1","1","2","2","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","4","2","1","1","1"
"FOODS_3_510_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_511_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_512_TX_3_validation","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1"
"FOODS_3_513_TX_3_validation","2","1","1","1","1","1","2","2","6","1","1","2","7","2","9","5","6","6","1","1","6","2","2","2","1","1","1","1"
"FOODS_3_514_TX_3_validation","1","1","1","1","1","4","4","9","4","4","4","3","1","5","3","2","5","3","4","3","7","4","3","5","1","1","1","3"
"FOODS_3_515_TX_3_validation","1","2","3","3","3","3","1","2","1","3","2","2","1","1","3","6","1","2","2","2","5","3","2","1","1","2","1","1"
"FOODS_3_516_TX_3_validation","7","30","31","29","30","31","22","32","30","10","31","33","23","7","5","5","30","29","31","26","9","26","30","10","32","30","5","30"
"FOODS_3_517_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_518_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_519_TX_3_validation","1","1","1","1","1","2","1","2","10","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","8","10","1","1"
"FOODS_3_520_TX_3_validation","11","1","1","1","2","1","9","9","9","11","1","11","2","2","13","9","10","2","2","2","12","2","1","1","11","1","1","2"
"FOODS_3_521_TX_3_validation","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_522_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_523_TX_3_validation","2","18","2","2","14","17","10","10","1","18","16","21","16","2","17","19","16","18","1","17","14","16","14","19","10","16","10","2"
"FOODS_3_524_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_525_TX_3_validation","5","1","2","2","1","2","1","2","1","1","2","1","1","2","5","2","8","1","2","1","1","5","2","2","6","2","2","2"
"FOODS_3_526_TX_3_validation","5","27","3","24","1","27","26","26","2","26","22","22","2","25","26","24","26","24","13","25","26","13","2","25","24","13","2","27"
"FOODS_3_527_TX_3_validation","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","1","2","1","1","1","4","1","2","1","1","1","1","1"
"FOODS_3_528_TX_3_validation","2","3","1","1","1","1","1","3","1","2","1","1","3","1","3","1","1","1","1","1","2","1","1","1","1","2","2","1"
"FOODS_3_529_TX_3_validation","1","2","2","3","2","3","3","2","1","1","3","2","2","1","2","1","2","1","2","2","1","3","2","2","1","1","4","1"
"FOODS_3_530_TX_3_validation","15","13","14","12","3","14","16","10","10","12","12","16","3","17","3","13","17","3","14","13","12","14","14","15","6","12","17","4"
"FOODS_3_531_TX_3_validation","1","2","4","5","1","1","4","1","4","1","5","2","2","1","1","2","1","7","1","2","1","1","1","1","2","1","1","1"
"FOODS_3_532_TX_3_validation","2","4","6","3","4","3","5","4","1","5","6","3","2","2","1","7","4","7","5","2","4","4","3","1","3","6","4","4"
"FOODS_3_533_TX_3_validation","1","5","2","1","2","6","6","5","5","1","1","6","6","2","5","2","1","7","2","1","6","6","2","5","2","1","5","6"
"FOODS_3_534_TX_3_validation","8","8","8","2","1","11","8","2","2","1","2","1","8","2","8","8","2","1","2","1","8","8","1","1","8","1","10","10"
"FOODS_3_535_TX_3_validation","2","1","1","1","2","1","2","1","4","1","2","1","1","1","2","1","1","1","3","2","2","1","3","2","1","2","1","1"
"FOODS_3_536_TX_3_validation","1","1","1","2","1","1","2","1","1","1","1","2","1","1","1","1","2","2","1","2","1","1","1","1","3","2","2","1"
"FOODS_3_537_TX_3_validation","4","5","1","1","1","2","1","2","1","5","2","4","1","4","4","5","1","2","2","1","2","4","4","2","1","1","6","2"
"FOODS_3_538_TX_3_validation","2","6","2","3","1","3","4","6","6","3","4","1","1","3","3","3","5","3","1","1","5","4","3","3","2","1","4","3"
"FOODS_3_539_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","4","2","1","1","1","2","2"
"FOODS_3_540_TX_3_validation","21","2","17","2","19","19","7","20","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_541_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_542_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","1","1","1"
"FOODS_3_543_TX_3_validation","1","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","1","1"
"FOODS_3_544_TX_3_validation","1","1","2","2","1","1","1","1","2","1","1","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","3"
"FOODS_3_545_TX_3_validation","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"FOODS_3_546_TX_3_validation","3","25","24","2","21","24","1","6","24","21","13","26","21","24","3","3","24","24","9","2","24","3","27","24","25","24","28","24"
"FOODS_3_547_TX_3_validation","53","14","25","1","24","8","25","37","2","14","57","1","1","2","1","1","1","1","14","1","1","1","1","1","1","1","1","1"
"FOODS_3_548_TX_3_validation","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","3","1","1","2","1","1","1","1","1","1"
"FOODS_3_549_TX_3_validation","1","1","6","1","1","1","2","4","1","2","2","4","1","1","2","1","1","1","1","1","1","2","1","1","1","1","1","1"
"FOODS_3_550_TX_3_validation","1","1","1","1","1","1","2","2","1","1","1","1","1","2","1","1","2","2","1","1","1","3","1","1","1","1","1","1"
"FOODS_3_551_TX_3_validation","1","7","9","12","1","2","7","7","7","1","7","2","1","7","2","2","7","9","8","2","7","7","8","11","7","8","2","7"
"FOODS_3_552_TX_3_validation","3","1","2","1","1","3","2","3","2","1","1","2","2","2","3","2","3","2","1","1","2","1","2","3","1","1","4","2"
"FOODS_3_553_TX_3_validation","2","1","1","1","3","2","1","1","1","2","1","1","1","2","2","2","1","1","3","2","1","1","3","1","2","2","1","1"
"FOODS_3_554_TX_3_validation","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1"
"FOODS_3_555_TX_3_validation","39","24","17","19","22","35","21","41","37","27","23","41","27","37","50","32","35","28","30","29","52","58","37","23","40","32","33","39"
